date,group,device,gender,ratio
2025-10-21,그랜저,pc,female,42.79279
2025-10-22,그랜저,pc,female,32.2072
2025-10-23,그랜저,pc,female,36.48648
2025-10-24,그랜저,pc,female,31.08108
2025-10-25,그랜저,pc,female,11.26126
2025-10-26,그랜저,pc,female,9.45945
2025-10-27,그랜저,pc,female,36.03603
2025-10-28,그랜저,pc,female,36.93693
2025-10-29,그랜저,pc,female,31.08108
2025-10-30,그랜저,pc,female,32.88288
2025-10-31,그랜저,pc,female,23.42342
2025-01-01,싼타페,pc,female,6.3063
2025-01-02,싼타페,pc,female,24.77477
2025-01-03,싼타페,pc,female,27.25225
2025-01-04,싼타페,pc,female,11.26126
2025-01-05,싼타페,pc,female,11.26126
2025-01-06,싼타페,pc,female,33.78378
2025-01-07,싼타페,pc,female,33.1081
2025-01-08,싼타페,pc,female,38.51351
2025-01-09,싼타페,pc,female,33.78378
2025-01-10,싼타페,pc,female,32.2072
2025-01-11,싼타페,pc,female,11.48648
2025-01-12,싼타페,pc,female,7.43243
2025-01-13,싼타페,pc,female,32.43243
2025-01-14,싼타페,pc,female,37.61261
2025-01-15,싼타페,pc,female,42.11711
2025-01-16,싼타페,pc,female,40.76576
2025-01-17,싼타페,pc,female,29.72972
2025-01-18,싼타페,pc,female,10.58558
2025-01-19,싼타페,pc,female,9.009
2025-01-20,싼타페,pc,female,41.89189
2025-01-21,싼타페,pc,female,39.41441
2025-01-22,싼타페,pc,female,32.88288
2025-01-23,싼타페,pc,female,35.13513
2025-01-24,싼타페,pc,female,29.5045
2025-01-25,싼타페,pc,female,7.88288
2025-01-26,싼타페,pc,female,7.2072
